,N_star,alpha,R_hull,m_mean,m_m2,m_m3,m_m4,s_mean,s_m2,s_m3,s_m4
1239,719.0,1.3131317119892072,4.254162498893753,2.7593455456309037,1.594446293393015,1.5177156398793592,2.200383039006855,1.7871548697072557,0.897818172951318,0.6822815891718474,1.152744239194735
1240,1371.0,1.6665308489326347,4.5543418936865,2.7773423897156984,1.8269031727068332,2.1533480787539423,3.036663842444689,1.7789545564440619,0.9139587989110423,0.7179968364264543,1.184537893530795
1241,1177.0,1.2168607414997406,4.259974690714989,2.6878165472347395,1.5910116697905967,1.7517980701823643,2.5313389879979873,1.789045020826914,0.8940458117201983,0.6662643696192492,1.142778110830529
1242,521.0,1.0324296617270194,4.086807361373233,2.618584684602115,1.4767229204911991,1.5602269501791857,2.2681733181079182,1.794396031648859,0.8832569737074413,0.6462829635891963,1.1255089384846364
1243,329.0,0.25167708854424,3.7201269512802866,2.547321968276354,1.2285037108314472,0.9947726608449392,1.7053115484108077,1.8068676802559656,0.8574550635726789,0.5338581764814861,1.067011441020653
1244,678.0,0.729521248618421,3.978972553991761,2.579421614629977,1.414637030348811,1.38906660172412,2.090642846734155,1.7991561431698253,0.873519989750824,0.6081269724066611,1.1025707635682236
1245,343.0,2.8627981537435594,8.589232114619112,3.342384012132002,6.700610435735568,9.807039588151218,13.144576482076907,1.1838434450448054,1.612012064623694,1.8822772485050037,2.408178534415692
1246,1315.0,1.5163056149615741,4.460865361578599,2.7931495349112074,1.702268152343518,1.7381145790567787,2.4847411057782085,1.7795412857719566,0.9128158698407307,0.7147427111671613,1.1810967210501375
1247,2168.0,2.997996902701118,37.45695627038211,91.20406896367305,262.78112110597795,421.4030086896477,557.3808746039691,1.103147380192547,4.746115294982417,8.601686721547264,11.97754670859255
1248,482.0,2.347543538214231,5.43975006602581,3.0338571519031587,2.9556239304727887,3.6999285484692694,5.074754667453434,1.6912843420806942,1.0675004797341652,0.9418639159103147,1.4229938051736224
1249,1635.0,1.2731727102278037,4.308533566522895,2.727384919145865,1.628643768788253,1.7112953358531242,2.4170903292517827,1.7905223838145508,0.891083381653511,0.6662102866686613,1.1403709520858203
1250,760.0,0.6657456586348003,3.9819109848601415,2.6235911262055485,1.4145078115825136,1.4243464499236405,2.1335757379490286,1.801668576617178,0.8683261714530025,0.5899464333181027,1.0920010115691143
