,N_star,D,R_hull,m_mean,m_m2,m_m3,m_m4,s_mean,s_m2,s_m3,s_m4
387,647.0,1.2871940636405552,2.7559613867392,0.6687884817811929,2.0296917957566865,4.940263892764016,7.9909322980278334,1.757596866544962,0.9543863236191803,-0.5298505266848366,1.1454475778325877
388,501.0,2.9649731786796663,4.095792089271319,2.674243644439221,1.6234167787606981,1.9399751505714484,2.757642142309689,1.799541681530901,0.8727254645264655,0.6138204632523073,1.1074539157375005
389,625.0,2.3228829853641733,3.679738484444603,2.3676311902603646,1.2500634248403242,1.1274646775369688,1.8085248485256527,1.799064160069203,0.873709418487917,0.5467972289916858,1.094769638283324
390,1207.0,1.7926165107168333,3.5459790596367617,1.557398054452376,1.1008823581878593,2.145733057499807,3.7870517526699574,1.7765161738338513,0.9186894383341603,0.3205721710794475,1.1195290972513807
391,2994.0,2.9107698119733345,4.107057895790293,2.622477000597222,1.469073345094669,1.6105311670883111,2.3657589576240823,1.803391438064339,0.864742343774284,0.5607160735115001,1.0830434651247922
392,932.0,1.937700603665775,3.846613659242098,2.0405657089087232,1.0995671470985828,1.0607789998083776,1.622579109788492,1.7831250847637254,0.9057951932342959,0.6022626185692678,1.1426326099476565
393,1546.0,2.6946655862756392,3.688102967809947,2.358483884688225,1.2615095324634684,1.2303550083299617,1.8142248211817453,1.792159178352652,0.8877868434744608,0.5349897201601441,1.0983794889877352
394,1090.0,2.505523611887538,3.8849645606200616,2.392823504505409,1.3584222501606409,1.3552683148534013,1.9650406537024792,1.78750940639213,0.8971121011666585,0.5913492711414833,1.118180139595717
395,1064.0,2.017661029256325,3.6609254667802626,1.861481564592546,1.013469947528019,1.021388149845489,1.595018334557446,1.7785097657103728,0.9148240340485332,0.5561216822447477,1.1264239381765777
396,3942.0,2.3509041602649705,3.7830404418122265,2.2585750198068446,1.155772141147141,1.0708011359934055,1.6593204752626243,1.7954520470577842,0.8811083626410612,0.5885039626080141,1.1050826766085278
397,1302.0,1.7374300675295564,3.5614400475141363,1.8065402089783111,1.0157050988985117,1.0116074413892215,1.4805044556774007,1.7927695208700902,0.8865536898796523,0.4637323441168889,1.0874506555288834
398,1743.0,2.1373210676460466,3.751880513566166,2.141001106233471,1.0448910980104424,0.8977878988038199,1.4387688701070216,1.7919502111908991,0.8882085569351926,0.5441388255112642,1.102352642097298
399,1043.0,1.6687103472858016,3.637679944736304,1.8005810866718412,1.0504308311526451,1.5357766713090604,2.5894564987006015,1.7881586751585088,0.8958172539393122,0.5446746468676564,1.1110667638909704
400,391.0,1.7898992214885288,3.229120523052826,1.5675965131272689,0.9658076996245537,1.1884378903726234,1.7732306452107465,1.7845940651723757,0.9028975703542095,0.3019353767762212,1.1001373609895737
401,2274.0,2.2011349245236094,3.6676575809848835,2.0223911402205133,1.0749697931251077,1.0774656175043533,1.6768648175383898,1.7871140864345292,0.89789934963072,0.4737501156753868,1.1069223039884017
402,1963.0,2.712220399557599,4.300133706227132,2.656044666369496,1.5541747829053838,1.7422160960671809,2.4859269322856696,1.793890386883336,0.8842834838712937,0.630519802834021,1.1229338281990315
403,1237.0,1.0903139757433147,2.61064293161367,0.5229514160765492,2.142222856131487,6.136958946891869,10.767838339917756,1.7044657571694146,1.0463252279463076,-0.46635574222902254,1.176598351794715
404,1780.0,2.0936728539607996,3.519943331497568,1.9610165545537068,1.0892277907367243,1.0183211470528284,1.5199802252586863,1.8020953555683965,0.8674401013550266,0.35919849433330375,1.064388212616412
405,3745.0,2.9486824838428873,3.954770961221066,2.535127791046112,1.3692414906395987,1.5444537834659333,2.345189223832779,1.8024721467286744,0.8666568872785368,0.5596923776156381,1.086827888149588
406,588.0,1.3982749392965643,2.819309856067542,0.9605905683496958,1.771455485593075,4.366923974847522,7.038749081882138,1.7382067332472608,0.9892610133295902,-0.6472170532095906,1.1397900590986405
407,1115.0,1.6923239185905483,3.5733952947219962,1.5603184952308577,0.9694664985309992,1.4935705543619928,2.4550571051377865,1.7768598141271876,0.918024618918197,0.5286653239704738,1.1222529135690404
408,2502.0,2.8248591650282835,4.030971945608533,2.532241215762559,1.4055377753852238,1.5039010522834257,2.192897211966282,1.8022009373249535,0.8672207224836533,0.5297316432416898,1.0797468932586245
409,872.0,2.4649159990314393,3.7879690884594495,2.3152876570043013,1.1854339418900164,1.1146600848539974,1.6710665301024377,1.7852916541086845,0.9015174484001277,0.5894911847147585,1.110918832995264
410,2836.0,2.8370960671488534,4.046859111792508,2.572326391687825,1.422713442694223,1.5234723959250556,2.2603682650425903,1.8012125673799928,0.8692716992473467,0.5747311197086905,1.0943727471655047
411,1432.0,1.7764943317735558,3.468076354860717,1.6280840565309602,0.8633280990075972,0.9841735938718377,1.5470472794946932,1.778895846860626,0.9140730638313413,0.5972872329599057,1.1319664086624721
412,607.0,1.1838435045282227,3.2344660174562896,1.0510033217147634,1.2349313936761825,2.2546140827136254,3.4131001024462133,1.7780334026323086,0.9157495395160046,0.5108109803925787,1.1406883982153395
413,1021.0,1.9964025723977579,3.613575175844261,1.8573817952312697,0.9761213198749618,0.8343064038892297,1.2984235921109983,1.783066487515506,0.9059105370284174,0.5067590036466711,1.1119106416739624
414,519.0,1.7325531430287986,3.338173372260528,1.7810965976624968,0.9333900269060795,1.0251524257566575,1.5933380620515636,1.791271804809332,0.8895759221646665,0.4333348745259964,1.078088579893157
415,725.0,2.3914826960100237,3.7684103421529818,2.3091047541165133,1.3026739613202953,1.3421570946368078,1.921559609784868,1.7761605306276969,0.9193768375591906,0.670638016259558,1.1547793250339302
416,3325.0,2.904297007372403,4.199780510725974,2.612364663318197,1.5194034253220974,1.709533416912256,2.482170999802281,1.797314654947142,0.877302702100157,0.6090372407786122,1.1118053094053562
417,557.0,1.8985419088547446,3.4707051748187476,1.7976651466644162,1.0722935491392651,1.3333413127979783,1.9971254291506118,1.7793453939943797,0.9131976614462975,0.5423505646947806,1.1185928848298095
418,1492.0,2.6403166713354067,4.010806112442936,2.4996606934113434,1.3855365173787204,1.4577152916840297,2.1754052966379396,1.7990936865790779,0.8736486175295572,0.5607992160899962,1.0968366936000615
419,332.0,1.2645779544726425,2.5841881722162774,0.8239616141391419,1.9383118135531798,4.1056596880963,6.193046831704994,1.7565670059647671,0.9562804784977962,-0.6763467223619134,1.1115233067938106
420,1289.0,1.4504507646606024,3.0369664353915495,1.0626623445579866,1.1289993450119726,2.775805453316208,4.930944190311544,1.7839419563995804,0.9041853218213824,-0.5197212334482385,1.0692167209434558
421,1751.0,2.6461779491943753,4.274128678311897,2.6479738413949367,1.5249550335332782,1.690913122174516,2.434490566071726,1.7904158558648782,0.8912974043873527,0.6603674400386876,1.1414041095335845
422,747.0,1.4061550729804733,3.0029617503803143,1.0284050586540554,1.166632222204674,2.55175538885583,4.216441412467962,1.7901189005739675,0.8918936718061463,-0.4064934393268174,1.086597287495719
423,971.0,1.9740450157895015,3.4322684835241075,1.7639164485204766,0.9981882214980704,1.4997374563562396,2.5538108234315047,1.7882012712966924,0.8957322218905016,0.4319435678686816,1.089595981902189
424,446.0,2.1859124244104713,3.4955413644071047,2.169654929435053,1.1578780616761273,1.0802876743979648,1.6209402614085695,1.7840240828738192,0.9040232694605977,0.6121203516702577,1.1500848524826879
425,995.0,1.4127455875337858,3.1856549902935565,1.119478618273137,1.3637500846153912,3.1561304131203722,5.329194356371035,1.791269804217733,0.8895799505934032,-0.4862160197315281,1.0599023645320413
426,1661.0,2.705894188722418,4.19205332225167,2.550151203500001,1.4237430536655888,1.5834001717037411,2.2941940978632727,1.7881015415157573,0.8959312904620379,0.6478342905831649,1.138540362787921
427,2812.0,1.6296179507943682,3.5025631861335818,1.3448811281400166,0.8855012192679942,1.6094912589113144,2.9055780812120737,1.7895707408149826,0.8929930367135671,0.4698753062365252,1.1136208603223456
428,1151.0,1.6894610259081355,3.378208033669534,1.5757193912068268,1.0033012245495607,1.7544959576365402,3.041410735085184,1.7904467397602242,0.891235362899152,-0.22806583427654029,1.0806230664844065
429,857.0,1.6709903605594683,3.212958078728036,1.3749098688800852,1.0706215783734285,2.116122444945506,3.4440330244819437,1.7698995390789536,0.9313729766146902,0.4021447992723101,1.1118194545267517
430,2600.0,2.8512939304606357,4.131144198880479,2.587156262528826,1.4572088324544605,1.6052196260377456,2.446523801728599,1.7942184647337591,0.8836176213772811,0.6268229226038949,1.1198524282407147
431,354.0,1.7406973103337358,2.8668887769781697,1.3069835911534133,1.0134847345305176,1.9952979080098325,3.229694418076308,1.7778819404328086,0.916043561127347,-0.3861021979029306,1.0841226068284302
432,1153.0,2.531806643948931,3.718818006776852,2.3281638433779697,1.1768635636229785,1.044962658468564,1.606226458977127,1.801271116181893,0.8691503701942674,0.49645236076523946,1.079973033680359
433,2963.0,1.9236982104133882,3.85442451972618,1.9918824913612687,1.073119418649641,1.036342746433623,1.5762633398788497,1.7808811348664808,0.9101990900218889,0.6400228926388701,1.148308928214577
434,943.0,1.4513707615779872,3.135745324145459,1.1662270216076296,1.3692299622987982,3.4321076808832993,5.970194801505204,1.763282448673732,0.943840561853095,-0.5048781099531943,1.1139661486759571
435,617.0,1.8054905340259744,3.722897815925415,1.9846937081957978,1.119297716464513,1.3060530492361975,2.0401511010045734,1.776659402955969,0.9184124160137095,0.6557059877120625,1.1546136704750558
436,2989.0,2.8939491185493225,4.0661180263209165,2.6137278058380846,1.4199958736413056,1.4947836872908689,2.2486778044122335,1.8008024281302817,0.8701210345923611,0.5693065192329173,1.091067929967543
437,1624.0,1.0505235716620522,2.827087228041727,0.5517000610554458,1.6827659332613372,4.630815485670263,8.334776417947964,1.7634468865179276,0.9435332948180588,-0.49975636017100566,1.1085341775567152
438,2136.0,2.2425267523726555,3.799331301406752,2.0590550310629587,1.106757974233369,1.0205754171060277,1.532296069364345,1.7812635635752156,0.9094504478416231,0.5463326905144826,1.1124274397801446
439,837.0,1.6564493606214117,3.2484003823394736,1.410452720149835,0.8026284808927755,0.9653700335060409,1.4619392558466022,1.784062317565986,0.9039478121225153,0.4413746383904973,1.09717430970685
440,752.0,2.4035131387762148,3.958966364407065,2.4697394336342366,1.3461670492942124,1.3571634092778657,2.1018851845784607,1.789535956932465,0.8930627407107556,0.637771959656483,1.1370322250716962
441,845.0,1.6517538882420006,3.2439859464526855,1.3865083528611493,1.0125539622543913,1.7438732342100691,2.8467922902143137,1.7977629117589362,0.8763837704476446,-0.4108268720689908,1.0623274122742772
442,4603.0,2.4632094327493226,4.18785429518048,2.3909971688289993,1.3284678547615592,1.4443008301139553,2.1327727090584165,1.7834616749607386,0.9051322853297404,0.6706500868482558,1.154789663108608
443,516.0,1.888073896618317,3.144941814387933,1.5354081952439842,1.1896060526311045,2.2982326329160934,3.62753920787496,1.78033098972017,0.9112746935156268,-0.4488519444231218,1.0769889136152695
444,2335.0,1.8899154014839135,3.7124665579334786,1.7638946470722006,1.049230002171765,1.1397654040563863,1.6400618203029202,1.7601473928890994,0.94967423641252,0.6166057001841173,1.1817851045149768
445,1369.0,1.2577944479330025,3.2841276897862968,0.9338430253277309,1.1442369161470474,2.4513298116535833,4.019376441626309,1.7498981770117101,0.9684298477902736,0.6006655318158811,1.1929619472396573
446,2499.0,2.8284258435472514,4.2108566134526795,2.5921736765531653,1.4892722546384674,1.6788825769629683,2.445711571492715,1.7974049072844376,0.8771177795882569,0.6005733183419002,1.1098739581208463
447,3468.0,2.909335433759905,4.066686797708154,2.5734613260962327,1.4316709218377142,1.5937092409452471,2.3430266594385714,1.8010095998389901,0.8696921416730233,0.5753364759980206,1.09450427201195
448,1408.0,2.619336586994567,3.936885568143161,2.3776212758461055,1.2823891472146345,1.2946954406133593,1.961821517357892,1.795036770289431,0.8819540766439559,0.5670161784833945,1.101581712832032
449,1700.0,1.0591747425056026,3.106554134284858,0.6439091671463493,1.728733965989514,4.236876333351781,7.177048902384963,1.7783933631634827,0.9150502968996168,-0.37570700961994874,1.0967525125792796
450,1095.0,2.5231041049371776,3.8733382300875476,2.382220057469395,1.3185973662971373,1.3547471070269774,1.9898969699727675,1.7970801670510568,0.8777829305652641,0.5547447039571913,1.0980375547716965
451,986.0,1.97722671189295,3.9884249628074127,2.1876465339305784,1.1767124524564643,1.0050459721716296,1.5809729371796972,1.785481108826978,0.9011421697057499,0.6410389769586713,1.1457340268258973
452,635.0,1.0311028864188094,2.948473005453767,0.6742431138648993,1.8668184272807795,4.2643945335277476,6.725023754374658,1.763915380480025,0.9426571648833981,-0.361426478852286,1.1545952856935382
453,1660.0,1.359104536147974,3.137964875788129,0.961374767028125,1.22035647924139,2.692685448944134,4.443857113927703,1.7951621824669266,0.8816987799926789,-0.23250999617438706,1.0705455181022472
454,1369.0,2.074835988613409,3.8666628318437155,2.1123754127520136,1.100175614067846,1.04110240505904,1.5753985764836407,1.7992720715973383,0.8732811760079467,0.4919788919069307,1.0869971907164548
455,1156.0,1.018307112402764,2.477353479413302,0.3836565444466356,2.375395984129225,6.477501841165192,10.931500209427199,1.7409649785556318,0.9843987725727779,-0.7133383711698071,1.1271771601343168
456,945.0,2.5009906282276564,3.8428118615756146,2.395853878935552,1.1980512584295735,1.0665477303671207,1.6798661605642349,1.7924338879805384,0.8872320763018953,0.5874065611133003,1.1107567929079127
457,432.0,1.1299471695373324,2.9031364731793694,0.8308245390848399,1.5378096153716878,3.468967403893161,5.609766225837387,1.7696209167747472,0.9319022539479681,-0.48180450976690914,1.1479588240460075
458,492.0,1.7527202157397803,3.3039138522274554,1.6436967671345697,1.0493975518967698,1.6086630238513633,2.575932960827944,1.7946840334795733,0.8826716376849832,0.2918063474257584,1.0739066319091979
459,997.0,1.1031888732720982,2.667613134515538,0.5089125077525033,1.6386327049197054,4.448489537023891,7.750082370474551,1.7724718586937565,0.9264682995864987,-0.6299915570974096,1.114339733896877
460,629.0,1.5402129315070707,3.502184888953074,1.37053889153202,0.9827176145699816,1.5563250647849494,2.3005614377991845,1.7683307369237458,0.9343481175936107,0.5789421615946679,1.169304276252257
461,1309.0,1.2717398651748164,3.2116709004351063,0.9027244317389763,1.4152959007268242,3.518063463063598,5.9676108138218815,1.762204568671878,0.9458514989954591,0.37545811363221476,1.1600030017897915
462,2005.0,1.790716042114784,3.59222482080452,1.6911381934506127,0.9474289600758692,1.2328746215791706,2.0347018146650804,1.7664054819963444,0.9379827680577385,0.6300654370725361,1.164122519450877
463,376.0,2.161281692086642,3.4280116660988074,2.165969406534529,1.0606216092863592,0.9287086014358525,1.468838557463971,1.798305418709777,0.8752700274995463,0.4688142541769306,1.0704743528322713
464,1030.0,2.003340014115576,3.460933426848764,1.8410651899330694,1.001769690877678,0.9938505270092849,1.5000317957869953,1.798351294815956,0.8751757654515899,-0.2689781815752029,1.0528437344335009
465,1407.0,1.454382987544007,2.9044665392799565,0.8108559748606493,1.3986430808438615,3.572690517389251,5.993211741404417,1.7775496759814762,0.9166881418553152,-0.5980420556008246,1.080524210092175
466,1994.0,2.25783341960871,4.075854437000124,2.3452272877303026,1.2838472604372118,1.2065009715109338,1.7887654929228878,1.794676616837918,0.8826867173438181,0.5949655076468879,1.1132832697536943
467,629.0,1.2872920096810392,3.5483321039844418,1.3705078986098063,1.3391027003608282,2.7763882223928404,4.575576543219594,1.7690576986751676,0.932970984949757,0.6316127500627419,1.169332162782671
468,2285.0,2.7762748118720095,3.7778730056763203,2.4081467989011323,1.2676659127706016,1.258338517479744,1.8809451264220562,1.799691429464738,0.8724166199191585,0.5262384710168425,1.0846998786510578
469,745.0,1.5963685524816744,3.204162621342519,1.337391590766825,0.8454956577161468,1.1300059678036172,1.6443710596075942,1.7887677167853118,0.8946005004395324,-0.4178400761641385,1.066463534759847
470,497.0,2.9809595859956612,3.9356950157553463,2.7117494494942105,1.4028091633177033,1.5265904932718466,2.33583021049836,1.8030902044485573,0.8653702760215768,0.5735146079031511,1.0878141975178477
471,1188.0,2.5438108711966927,4.002470474324933,2.5405044137603423,1.3275145334026655,1.2900090511737046,1.97659228271333,1.7952559948097997,0.881507749880553,0.607450931493894,1.1162735517269424
472,1294.0,1.479332710395557,3.8910479868005385,1.716978736839668,1.0649734508286615,1.3218046647319377,1.9285311561363343,1.7891372828076548,0.8938611655439815,0.6092398721594722,1.1313797533811476
473,854.0,1.252046266969778,3.1740547735154894,0.9222002639500992,1.3117599325575906,2.7889256817806003,4.457354856574935,1.7927263780746732,0.8866409269570543,-0.36014195001450794,1.083276069015714
474,502.0,2.9735942099575925,3.9187857262064045,2.5796850878293904,1.4615966937884013,1.5360478383376666,2.2288162090774386,1.7991362261508288,0.8735610108926299,0.6046628494297872,1.106132671274388
475,2036.0,2.7395185151665333,3.9201409818453232,2.4819690645547,1.3336743737466226,1.3034965507697225,1.9683579213598261,1.8015017017195796,0.8686723310325106,0.5247416811029847,1.0832140420591216
476,928.0,2.516148376585557,4.123140031465376,2.4903862200603184,1.408412594954863,1.5421785687668366,2.18803914055074,1.7851000715784282,0.901896742676617,0.6741017153114298,1.1516468852860475
477,824.0,1.0868236619402691,2.9956862657206327,0.7260864302224045,1.6799338889118653,3.4688984982677042,5.22440427982716,1.746533707337397,0.9744844837832397,0.5303352347590289,1.184541513221145
478,1492.0,1.4852331132116063,3.1827557199038075,1.0890896616435692,1.3449436932262868,3.6701868894219483,6.638011808319131,1.7549394790188848,0.9592640017122127,0.4998304393029432,1.1364801745763595
479,894.0,1.4273552069438566,3.1079696722183257,0.9926785421172873,1.4418183800675286,3.3495194891153397,5.539126677654652,1.7902109296218742,0.8917089365159381,-0.5020231142049573,1.0895665215441406
480,1432.0,1.8073648480528686,3.3258223910165547,1.4011591064031175,0.810548246950688,1.2378642375098676,2.1200281673722596,1.7793046105798493,0.9132771226573544,0.3548378254830435,1.1371972984422283
481,1397.0,2.629693176212985,3.9426695604263875,2.4670525785720328,1.361053266804785,1.477570059081241,2.1788257102897512,1.7967034872287824,0.878553685883756,0.5749681822301451,1.0974266940175255
482,1288.0,1.4795743466138673,3.367013384453799,1.1218435026017626,1.1190397468993567,2.5824324123098155,4.445658733656699,1.7823801931408738,0.9072600768793377,0.37037074929864694,1.1282244665589214
483,1390.0,2.6237992801157137,3.8729367097295917,2.3925667039896026,1.2883214835762844,1.3489723502695166,2.0287540441278047,1.79123641521834,0.8896471799515534,0.5904468617236851,1.1141179316651268
484,942.0,1.965210233978006,3.4662245432398353,1.7563587537026488,0.97795094236743,1.061669587603179,1.6481651837148477,1.7840799270290015,0.9039130566443843,0.4878498465130825,1.0994401541947973
485,749.0,1.2194376900646882,3.256435386149456,1.0910110269509559,1.3501164279775597,2.428681395202976,3.6023441886895236,1.7691194385197295,0.9328539072393073,0.5275843539205219,1.1528610356420272
486,612.0,1.8093856379275786,3.7163467958502365,1.8594314922039763,1.1336684394132752,1.5902315241568201,2.484911634262533,1.7770659918591962,0.9176254467796165,0.5850139860591038,1.1698403368382246
487,1631.0,1.732785988645506,3.800761658981546,1.9256119279143282,1.0727472187478408,1.1536040618168166,1.7101673054211097,1.7978346690462936,0.8762365564019824,0.5213219842980847,1.0966928320904652
488,3454.0,2.3563721533202147,3.7166368585514573,2.146534482614655,1.1186416427618353,1.001940605544844,1.5825552074741693,1.8004868634308806,0.8707738251766795,0.49237660621260976,1.075409338239843
489,3011.0,2.3002908020441577,3.6399013277900987,2.1528575698910584,1.1024568863666888,0.9901265064526787,1.53956335027143,1.7965613880578852,0.8788442290528654,0.4562915206294594,1.068963330871366
490,397.0,2.240960656795953,4.095742446192791,2.5787978431955034,1.4134389460411436,1.393696885468462,2.046153054030553,1.7834658576450755,0.9051240437720764,0.6785647331505656,1.1576841196956638
491,1298.0,2.0741022129675613,3.692221075232391,2.1394934239262287,1.1263290616285184,1.0236579019459815,1.6073119302800234,1.796466966576093,0.8790372221930614,0.488102454635418,1.0820664662404351
492,1040.0,2.4759054282509307,4.204005566276727,2.522050548033078,1.4907666748527766,1.6176990860524811,2.2976310852209525,1.773127478436465,0.9252129188535718,0.7274513206874571,1.1882392228164838
493,1463.0,2.1537007077918267,3.5458373388919084,2.01845341106906,1.0758038213563366,0.9832787593497528,1.4996413060796798,1.7822032502366676,0.9076076106147739,0.5758669512566379,1.1230048677816424
494,1013.0,1.9951705877118964,3.6830502318086498,1.8300710599922638,1.0351904452612117,1.1421663004449185,1.768884722196502,1.7802233738774378,0.9114849088714696,0.5662971831278549,1.1357317427468123
495,2187.0,1.5848913705970247,3.533835359308204,1.301181399011423,1.0745364021834525,2.3142839049368233,4.079306735207554,1.775064192333164,0.9214917867765374,0.5184208378022989,1.1511918474875125
496,1770.0,2.7588856905764594,3.6607662995503043,2.320919936453956,1.2293386675219184,1.162492707038702,1.7738916564758553,1.8027346922904826,0.8661106333560006,0.43492053768021516,1.0704470044913863
497,2353.0,2.789383357153618,4.257374976145786,2.643779581390313,1.5407530703415173,1.750220237882997,2.5225663659309303,1.7929444801071872,0.886199803234669,0.6441196639951162,1.1305302651217686
498,1759.0,2.6527809415194694,3.8361766448280994,2.430291189698885,1.2549398445346784,1.1092720658546396,1.743115465427122,1.8029086443279805,0.8657484739850487,0.5098224438058329,1.0767317444322573
499,3157.0,2.9368077446263703,3.9484558991164396,2.50142071785348,1.3525432387345524,1.526337603082445,2.3125710513566027,1.7998462192773397,0.8720972348041574,0.5529105098957408,1.0885210118027027
500,1537.0,1.4662414512204158,3.141179453407288,1.033575144594867,1.131171772440939,2.6405001265848362,4.445415781126542,1.7819030178109916,0.9081969142846076,-0.45259011720230374,1.0827931547502412
501,3061.0,1.8955303341617196,3.5540799605062134,1.614841377245759,0.8527022605770987,1.1055661087798017,1.982027158882611,1.7976363299394105,0.8766433854663849,0.3942349260902154,1.078164540243518
502,2374.0,2.798463320107509,4.385510178393386,2.6977256991781835,1.6223475682492825,1.8738269245645458,2.6906581582207734,1.7916997586151577,0.8887136630987408,0.6574338182426389,1.1362588018638593
503,1181.0,2.0418945210327184,3.5100959098887308,1.8590241532095535,1.0042899526846252,0.9297476538594125,1.4126368835253131,1.7912205949385964,0.8896790321614994,0.41572527655542196,1.0911325159630714
504,1293.0,2.5822173653652998,3.9792645924052104,2.5859453407952064,1.3808548076844667,1.368035346204855,1.9961594374124036,1.8012682460903298,0.8691563182918619,0.5652644294132952,1.0952134637269684
505,3560.0,1.9467431709203458,3.6353889868562437,1.6750203550773535,0.9070448064031175,0.8646925617959641,1.3096469202104066,1.7822294304179112,0.9075562006577081,0.5471995991165906,1.1215519420207098
506,676.0,1.914111257825065,3.364486449561171,1.6649394203991086,0.9509102373284325,1.1320080009887636,1.7357508656392724,1.7696748166227734,0.9317998945112383,0.45940956249973547,1.1119575861011424
507,2033.0,1.8279783084265169,3.982037116594104,1.9132843886335393,1.1252531563074226,1.3597545452907156,2.0805732104451926,1.7628636002496667,0.9446226373080364,0.7081791515853246,1.1980340894092114
508,706.0,1.0719498198250472,2.7771659511839855,0.6133573364649466,1.8660854042173427,4.176063127998262,6.501573213996257,1.74907942345554,0.9699078154363093,-0.40437177917516715,1.1489116734015874
509,1471.0,1.7487706942199421,3.578925570661755,1.6857600615823571,1.18028022429781,2.658315906726917,4.837341849475319,1.7719929222651127,0.927383999992637,0.6637614173096806,1.1643541205256618
510,949.0,1.9466780551412002,3.861434834715122,2.0939657340050744,1.1293013936936664,1.0567690290689695,1.619741744418715,1.7903976084420992,0.891334058411779,0.5819956704808379,1.1203487480489749
511,1572.0,2.664275419679974,4.123941310147351,2.622717848954096,1.4727288720398506,1.6777730232704025,2.5019584488108833,1.7970120367325544,0.8779223996677147,0.5939524894677818,1.102958175889741
512,2504.0,2.2403552650374516,3.9048266151025017,2.147071021485881,1.1582742652716909,1.085281219421417,1.637187232159722,1.7929368814572249,0.8862151765290618,0.5509082233808755,1.111228791241029
513,697.0,1.467584615115262,2.9837815435194353,0.8611530292251623,1.5480416801935692,3.798974196233032,6.332832895028922,1.7799228817522976,0.9120715624415647,-0.5189914379131617,1.117365374534952
514,600.0,1.2004638751163155,3.200341556188034,0.8633588660263355,1.4063969062109336,3.0777156282505254,4.94562192231374,1.7508695402216417,0.9666725676898347,0.4556356598881653,1.1589802471540003
515,1429.0,2.6544027097021967,3.961824436044364,2.4832132494055754,1.3214751262696474,1.354074256313214,1.9963621230350217,1.7990517082313422,0.8737350577319677,0.5623783483859279,1.0919204337858832
516,2097.0,2.2342459404899024,3.864391635817917,2.3158123684579923,1.3022705724045658,1.311134796456127,1.952107558306981,1.8027915497429647,0.8659922795125617,0.5157817500743428,1.079669824180069
517,583.0,2.3035778622431167,3.8269719650818916,2.2484642163017865,1.1503005858997,0.9554291934156591,1.5180772304015993,1.7703510553383215,0.9305144495721123,0.7062268666455367,1.1777065968706093
518,1295.0,2.057477313390751,3.908353378557389,2.0861099938844943,1.168752029077494,1.1642900333912574,1.7005494939324364,1.7816569036152394,0.9086796343047195,0.610303823071186,1.1564543639515281
519,351.0,1.0553472772815682,2.7626905140382396,0.7041467453598239,1.7185482876951592,3.479687286110834,5.1554696169969745,1.76444655199843,0.9416625537531215,-0.534596670646952,1.1340134899966485
520,2738.0,2.889147321331367,4.0170394547163575,2.60738093264117,1.3666700304253587,1.4666568353208123,2.1800729582779574,1.8017807483012962,0.8680933907425082,0.5493556331688109,1.0846101854736463
521,2758.0,1.8569215169284432,3.539410970160155,1.671448833526033,0.9070500740438348,0.8839904972598386,1.354969570093593,1.7746481686225108,0.9222927288040182,0.5522069902279196,1.121897887322209
522,1054.0,1.0115177530181654,2.584107168077546,0.4368221432843423,1.7440410837843567,4.73166348106029,8.180969110135775,1.7501609908452773,0.967954805826946,-0.5301674701449792,1.1318328380303326
523,960.0,1.9795936086016084,3.4869432138165624,1.933806380847661,1.0138274301029908,1.0089638824880478,1.5231257256149775,1.7766443556083675,0.9184415243688238,0.5625162914321401,1.125239447615161
524,942.0,1.1901856084568325,3.027500890644462,0.885672841961253,1.234580501893371,2.628399201844203,4.279410911757902,1.792918986065285,0.8862513804822126,-0.491392722898862,1.0756939713012512
525,2000.0,2.727701715838716,3.5966236474860187,2.3326728252128714,1.1982338279133775,1.1347000352332295,1.766171710615244,1.8022736239058543,0.8670696538186946,0.4869930251296639,1.0747248519042019
526,3551.0,2.9516070404475543,4.310406663938912,2.712274155982322,1.5865018381422074,1.8206878874403551,2.6241587837385993,1.7976919640375846,0.8765292935405438,0.6202049769177131,1.113165958479624
527,1815.0,1.846571846892604,3.5223954301176827,1.4835525189736827,0.9240107218543314,1.3202039273330264,2.1402276316792666,1.7632225751715924,0.9439524089726428,0.49778880425905475,1.1339484307273322
528,1404.0,1.322246589658801,3.131038309465359,0.8985680800433542,1.5263924541788279,4.13681700307418,7.298669837030443,1.7406323845452774,0.9849867521303144,-0.30180873801973235,1.141753043533958
529,420.0,2.860543525356427,3.889583433214342,2.6026011320588895,1.2984519465948914,1.1886137990891439,1.8170443387365975,1.801282280191925,0.8691272329564756,0.5868633558874335,1.0981836740832351
530,2233.0,2.2586376134549444,3.7251888490608147,2.0449524845383107,1.0683611225695628,0.9928150474722134,1.5064852351724187,1.7913981629221585,0.889321439007917,0.5257966717544849,1.1047362640127458
531,2236.0,2.760056275562053,3.919272453564945,2.490152051317617,1.380359727811935,1.4453108327620912,2.191154871476917,1.8046890517072949,0.8620309893778925,0.5046914818565396,1.067928670973591
532,1799.0,1.5666373057314258,3.39348569072859,1.2828829894211418,0.9718204412150949,1.804497910704951,3.1030839100330403,1.7966792948758459,0.8786031592046762,-0.21085633611587806,1.075912135880006
533,1642.0,2.6184106770927196,3.788944221837113,2.424699419190771,1.1920427164069425,1.068866044508217,1.688583535674335,1.8005048616669437,0.8707366094943382,0.5519015653351034,1.0898516280309392
534,1210.0,2.533575289994691,3.9902272364685825,2.4974904781050826,1.3808489786324099,1.3695515624516812,2.0256445092690627,1.8019902606087599,0.8676584009108556,0.523752199300394,1.0770252615749751
