Source,RAICRS,DEICRS,Plx,e_Plx,Class,_RA.icrs,_DE.icrs,recno
3016548431848965888,83.8546561994595,-6.79903426823487,2.453103826744,0.031054839027,II,83.8546561994595,-6.79903426823487,275
3209633290847280256,83.8548522405076,-4.56433426024969,2.621291249131,0.074195065731,II,83.8548522405076,-4.56433426024969,276
3209633290847279744,83.8556616642053,-4.56359439321289,2.478493286833,0.083052458505,II,83.8556616642053,-4.56359439321289,277
3017191336914852480,83.8557476136178,-5.88931940230153,2.469047376615,0.050703545857,II,83.8557476136178,-5.88931940230153,278
3017191749231706752,83.8558000250836,-5.85242497654518,2.52775266245,0.035048433506,II,83.8558000250836,-5.85242497654518,279
3209528905962364160,83.8569020192714,-5.1325695368494,2.671313954364,0.121098334138, F,83.8569020192715,-5.1325695368494,280
3017359012449385728,83.8570016568887,-5.5058617689381,2.374764147069,0.06521524929,II,83.8570016568887,-5.5058617689381,281
3209527733432372736,83.8572296108312,-5.16372704659457,2.56939373301,0.033179294418,II,83.8572296108312,-5.16372704659457,282
3209633222127808512,83.858380445819,-4.58252481330399,2.479300382551,0.099254570972,II,83.858380445819,-4.58252481330399,283
3017245517925000576,83.8590588388017,-5.75238510435271,2.608792951089,0.05344336237,II,83.8590588388017,-5.75238510435271,284
3017360661716621696,83.859790728006,-5.42783220801497,2.437571257434,0.094867026373,II,83.859790728006,-5.42783220801497,285
3017360833515044480,83.8600081058443,-5.41688648640717,2.445907588673,0.105157895714,II,83.8600081058443,-5.41688648640717,286
